DOI,Title,Abstract,ID,Is Ecology,Ecology Score
https://doi.org/10.3389/fpls.2020.584370,Nitrogen Uptake by Two Plants in Response to Plant Competition as Regulated by Neighbor Density,"Plant species may acquire different forms of nitrogen (N) to reduce competition for the same resource, but how plants respond to neighbors with different densities in their N uptake is still poorly understood. We investigated the effects of competition regime on the uptake of different N forms by two hygrophytes, Carex thunbergii and Polygonum criopolitanum, by conducting a hydroponic test of excised roots and an in situ experiment in a subtropical wetland ecosystem. The two species were grown either in monocultures or mixtures with various neighbor densities. Root functional traits and N uptake rates of different N forms were measured. Our results showed that N uptake was mainly determined by N form, rather than species identity. Both species were able to use organic N sources, but they took up relatively more N supplied as NO3- than as NH4+ or glycine, irrespective of competition treatments. Both species preferred NO3- when grown in monoculture, but in the presence of competitors, the preference of fast-growing C. thunbergii persisted while P. criopolitanum acquired more NH4+ and glycine, with stronger responses being observed at the highest neighbor density. The hydroponic test suggested that these divergences in N acquisition between two species might be partially explained by different root functional traits. To be specific, N uptake rates were significantly positively correlated with root N concentration and specific root length, but negatively correlated with root dry matter content. Our results implicated that C. thunbergii has a competitive advantage with relatively more stable N acquisition strategy despite a lower N recovery than P. criopolitanum, whereas P. criopolitanum could avoid competition with C. thunbergii via a better access to organic N sources, partly mediated by competition regimes.",1ca37a2a3ff3da1199d17847f1bca294d50c90e1,True,0.9912357926368712
https://doi.org/10.1155/2024/9040431,Predictive Role of Species Diversity on Aboveground Carbon via Functional Diversity and Dominance in the Moist Afromontane Forest: Implications for Conservation Policies,"The moist Afromontane forest of Ethiopia plays a crucial role in carbon storage and mitigating greenhouse gas (GHG) emissions. To guide effective conservation policies, it is essential to understand the relationship between species diversity and carbon storage in this unique ecosystem. Therefore, this study aimed to evaluate the response of aboveground carbon (AGC) to species and functional diversity and their effects on AGC in the Yayu Coffee Forest Biosphere Reserve (YCFBR). Using different plot sizes, we collected vegetation data from the core, buffer, and transitional zones of the reserve. We selected traits related to plant‐life strategy, competition ability, response to disturbances, and climate change. Structural equation models (SEMs) were employed to assess the effects of species diversity, functional diversity, and functional dominance on AGC. Data analysis was conducted using R software. Our results revealed that the effects of species richness on AGC were mediated through functional diversity and functional dominance, as demonstrated by both the full mediation and partial mediation models. This suggests that the selection effects and niche complementarity are mutually exclusive yet equally important for predicting AGC. The findings further indicate that functional diversity and functional dominance together accounted for significant predictors of the AGC by 21% in the YCFBR. From a practical standpoint, findings highlight the importance of conserving species diversity as a means to maintain higher AGC in the tropical moist Afromontane forests. In conclusion, this research significantly contributes to the scientific literature by providing valuable insights into the complex relationship between species diversity and carbon storage. The results emphasize the crucial role of functional diversity and dominance in predicting AGC, underscoring the importance of biodiversity conservation for climate mitigation efforts. These findings have practical implications for the development of effective conservation policies tailored to protect and sustain the carbon storage potential of this unique ecosystem.",22abec31a313ba9e3afc571f6bab5b8c1ec882c8,True,0.9937657713890076
https://doi.org/10.1111/eva.13746,Competitive interactions affect introgression and population viability amidst maladaptive hybridization,"The deliberate release of captive‐bred individuals, the accidental escape of domesticated strains, or the invasion of closely related conspecifics into wild populations can all lead to introgressive hybridization, which poses a challenge for conservation and wildlife management. Rates of introgression and the magnitude of associated demographic impacts vary widely across ecological contexts. However, the reasons for this variation remain poorly understood. One rarely considered phenomenon in this context is soft selection, wherein relative trait values determine success in intraspecific competition for a limiting resource. Here we develop an eco‐genetic model explicitly focussed on understanding the influence of such competitive interactions on the eco‐evolutionary dynamics of wild populations experiencing an influx of foreign/domesticated individuals. The model is applicable to any taxon that experiences natural or human‐mediated inputs of locally maladapted genotypes (‘intrusion’), in addition to phenotype‐dependent competition for a limiting resource (e.g. breeding sites, feeding territories). The effects of both acute and chronic intrusion depended strongly on the relative competitiveness of intruders versus locals. When intruders were competitively inferior, density‐dependent regulation limited their reproductive success (ability to compete for limited spawning sites), which prevented strong introgression or population declines from occurring. In contrast, when intruders were competitively superior, this amplified introgression and led to increased maladaptation of the admixed population. This had negative consequences for population size and population viability. The results were sensitive to the intrusion level, the magnitude of reproductive excess, trait heritability and the extent to which intruders were maladapted relative to locals. Our findings draw attention to under‐appreciated interactions between phenotype‐dependent competitive interactions and maladaptive hybridization, which may be critical to determining the impact captive breeding programmes and domesticated escapees can have on otherwise self‐sustaining wild populations.",26d2ebe06be830fb622c83a09b21bef76271feae,True,0.9948760867118835
https://doi.org/10.1002/ecs2.4950,Competition between mixo‐ and heterotrophic ciliates under dynamic resource supply,"The outcome of species competition strongly depends on the traits of the competitors and associated trade‐offs, as well as on environmental variability. Here, we investigate the relevance of consumer trait variation for species coexistence in a ciliate consumer–microalgal prey system under fluctuating regimes of resource supply. We focus on consumer competition and feeding traits, and specifically on the consumer's ability to overcome periods of resource limitation by mixotrophy, that is, the ability of photosynthetic carbon fixation via algal symbionts in addition to phagotrophy. In a 48‐day chemostat experiment, we investigated competitive interactions of different heterotrophic and mixotrophic ciliates of the genera Euplotes and Coleps under different resource regimes, providing prey either continuously or in pulses under constant or fluctuating light, entailing periods of resource depletion in fluctuating environments, but overall providing the same amount of prey and light. Although ultimate competition results remained unaffected, population dynamics of mixotrophic and heterotrophic ciliates were significantly altered by resource supply mode. However, the effects differed among species combinations and changed over time. Whether mixotrophs or heterotrophs dominated in competition strongly depended on the genera of the competing species and thus, species‐specific differences in the minimum resource requirements that are associated with feeding on shared prey, nutrient uptake, light harvesting, and access to additional resources such as bacteria. Potential differences in the curvature of the species' resource‐dependent growth functions may have further mediated the species‐specific responses to the different resource supply modes. Overall, our study demonstrates that genus‐ or species‐specific traits other than that related to nutritional mode may override the relevance of acquired phototrophy by heterotrophs in competitive interactions, and that the potential advantage of photosynthetic carbon fixation of symbiont‐bearing mixotrophs in competition with pure heterotrophs may differ greatly among different mixotrophs, playing out under different environmental conditions and depending on the specific requirements of the species. Complex trophic interactions determine the outcome of competition, which can only be understood by taking on a multidimensional trait perspective.",283cf8989c67d0c0c4e81a1f19e954fe939f24af,True,0.965358316898346
https://doi.org/10.1038/s41598-017-06163-6,Population variation in the trophic niche of the Trinidadian guppy from different predation regimes,"Population variation in trophic niche is widespread among organisms and is of increasing interest given its role in both speciation and adaptation to changing environments. Trinidadian guppies (Poecilia reticulata) inhabiting stream reaches with different predation regimes have rapidly evolved divergent life history traits. Here, we investigated the effects of both predation and resource availability on guppy trophic niches by evaluating their gut contents, resource standing stocks, and δ15N and δ13C stable isotopes across five streams during the wet season. We found that guppies from low predation (LP) sites had a consistently higher trophic position and proportion of invertebrates in their guts and assimilate less epilithon than guppies from high predation (HP) sites. Higher trophic position was also associated with lower benthic invertebrate availability. Our results suggest that LP guppies could be more efficient invertebrate consumers, possibly as an evolutionary response to greater intraspecific competition for higher quality food. This may be intensified by seasonality, as wet season conditions can alter resource availability, feeding rates, and the intensity of intraspecific competition. Understanding how guppy diets vary among communities is critical to elucidating the role of niche shifts in mediating the link between environmental change and the evolution of life histories.",2b6e7fade1df25e10afca55a0fc82a25c957d0db,True,0.9823307394981384
https://doi.org/10.1038/s41467-018-05703-6,Growth tradeoffs produce complex microbial communities on a single limiting resource,"The relationship between the dynamics of a community and its constituent pairwise interactions is a fundamental problem in ecology. Higher-order ecological effects beyond pairwise interactions may be key to complex ecosystems, but mechanisms to produce these effects remain poorly understood. Here we model microbial growth and competition to show that higher-order effects can arise from variation in multiple microbial growth traits, such as lag times and growth rates, on a single limiting resource with no other interactions. These effects produce a range of ecological phenomena: an unlimited number of strains can exhibit multistability and neutral coexistence, potentially with a single keystone strain; strains that coexist in pairs do not coexist all together; and a strain that wins all pairwise competitions can go extinct in a mixed competition. Since variation in multiple growth traits is ubiquitous in microbial populations, our results indicate these higher-order effects may also be widespread, especially in laboratory ecology and evolution experiments.Higher-order interactions occur when one species mediates the interaction between two others. Here, the authors model microbial growth and competition to show that higher-order interactions can arise from tradeoffs in growth traits, leading to neutral coexistence and other complex dynamics.",2c00165cc717678ca3cfa47016791380206e1a60,True,0.933366060256958
https://doi.org/10.1098/rspb.2020.2811,Trophic consequences of terrestrial eutrophication for a threatened ungulate,"Changes in primary productivity have the potential to substantially alter food webs, with positive outcomes for some species and negative outcomes for others. Understanding the environmental context and species traits that give rise to these divergent outcomes is a major challenge to the generality of both theoretical and applied ecology. In aquatic systems, nutrient-mediated eutrophication has led to major declines in species diversity, motivating us to seek terrestrial analogues using a large-mammal system across 598 000 km2 of the Canadian boreal forest. These forests are undergoing some of the most rapid rates of land-use change on Earth and are home to declining caribou (Rangifer tarandus caribou) populations. Using satellite-derived estimates of primary productivity, coupled with estimates of moose (Alces alces) and wolf (Canis lupus) abundance, we used path analyses to discriminate among hypotheses explaining how habitat alteration can affect caribou population growth. Hypotheses included food limitation, resource dominance by moose over caribou, and apparent competition with predators shared between moose and caribou. Results support apparent competition and yield estimates of wolf densities (1.8 individuals 1000 km−2) above which caribou populations decline. Our multi-trophic analysis provides insight into the cascading effects of habitat alteration from forest cutting that destabilize terrestrial predator–prey dynamics. Finally, the path analysis highlights why conservation actions directed at the proximate cause of caribou decline have been more successful in the near term than those directed further along the trophic chain.",2eb292d5549e1aa6b1a5d59e71a8d5fda358326a,True,0.988999605178833
https://doi.org/10.3390/d17020108,Ecological Traits and Intraguild Competition Mediate Spatial and Temporal Overlaps Among Sympatric Mesocarnivores,"In terrestrial mammalian carnivore guilds, interspecific competitions (interferences and resource competitions) among sympatric species induce their ecological and behavioral patterns and population dynamics, thereby shaping community structures. Competitive species must partition their ecological niches for sympatry, while the extent of niche overlaps is mediated by either the ecological traits (e.g., body size differences) or environmental features. We aimed to elucidate the patterns of spatial and temporal niche overlaps in mesocarnivore guilds, which are mediated by their ecological traits, regional environments, and anthropogenic disturbances. We investigated the spatial occurrence and diel activities of six mesocarnivore species and estimated their spatial and temporal overlap indices in various landscapes with different anthropogenic disturbances in central Bulgaria. Statistical modeling demonstrated that spatial overlap among mesocarnivores declined when mesocarnivore pairs were within the same family and when large carnivores (particularly wolves, Canis lupus) were present. Furthermore, we found that the extent of their temporal overlaps was associated with taxonomic and body size differences in mesocarnivore pairs as well as their trophic competitions. Our findings indicated that the intensity of interferences among mesocarnivore species was key for the decline of spatial or temporal niche overlap to relax antagonistic interactions.",3003361b35e6ec7695f569a88a2848e7f2de1a17,True,0.9901580810546876
https://doi.org/10.1111/1749-4877.12543,Palatability and profitability of co-occurring seeds alter indirect interactions among rodent-dispersed trees.,"Beyond direct species interactions, seed dispersal is potentially affected by indirect seed-seed interactions among co-occurring nut-bearing trees which are mediated by scatter-hoarding animals as shared seed dispersers. A relevant question in such systems is to what extent different functional traits related to food palatability and profitability affect the kinds of indirect interactions that occur among co-occurring seeds, and the consequences for seed dispersal. We used field experiments to track seed dispersal with individually-tagged seeds in both monospecific and mixed seed communities. We measured indirect effects based on three seed-seed species pairs from the Family Fagaceae with contrasting seed size, tannin level, and dormancy in a subtropical forest in Southwest China. When all else was equal, the presence of adjacently-placed seeds with contrasting seed traits created different indirect effects measured through a variety of dispersal-related indicators. Apparent mutualism was reciprocal due to increasing seed dispersal in mixed seed patches with mixed differences in seed tannins and dormancy. However, differences in either seed size or dormancy in co-occurring adjacently placed seeds caused apparent competition with reduced seed removal or seed dispersal (distance) in at least one species. Our study supports the hypothesis that different functional traits related to food palatability and profitability in co-occurring seeds modify foraging decisions of scatter-hoarding animals, and subsequently cause indirect effects on seed dispersal among rodent-dispersed trees. We conclude that such indirect effects mediated by shared seed dispersers may act as an important determinant of seed dispersal for co-fruiting animal-dispersed trees in many natural forests. This article is protected by copyright. All rights reserved.",31faca2b2a087e6f8928de7a290a2d35d28f09bb,True,0.993352472782135
https://doi.org/10.1086/408437,"The Comparative Evolutionary Biology of the Sibling Species, Drosophila melanogaster and D. Simulans","1. D. melanogaster and D. simulans are sibling species; they are morphologically almost identical and genetically very similar. Whereas their sexual behavior patterns are qualitatively similar, hybrids are rarely produced and when they are, they are sterile. 2. Although not all data are in agreement, D. melanogaster generally exhibits more chromosomal, enzyme, and protein polymorphism than does D. simulans. Utilizin this relationship, as well as arguments presented in the literature, one can argue for an association between genetic variability and level of ecological heterogeneity. This association is found for two major environmental variables, temperature and light dependence. 3. On a seasonal basis, D. melanogaster achieves large population numbers early in the summer, as D. simulans does in the autumn. The ratio of D. melanogaster to D. simulans increases with temperature and more importantly, with temperature fluctuation. Macroenvironmental temperature is an important factor involved in numerical changes within the two species. Both species from Brisbane, Queensland, are genetically heterogeneous for resistance to desiccation, with additive genetic effects and directional dominance for resistance, whereas at Melbourne, Victoria, D. melanogaster is similar, but the genetic architecture of D. simulans is additive only. Desiccation resistance in the D. simulans Melbourne population varies cyclically on an annual basis but not in the other populations-apparently different genotypes are selected differentially at different times of the year. Between-species generalizations, as in (2) above, are therefore made difficult because of variations within species. 4. From collections at a vineyard and maturation wine cellar coupled with subsequent laboratory experiments, it is clear that an environment in which D. melanogaster occurs exclusive of D. simulans is one of an alcohol-associated resource. On the other hand, in certain places D. simulans has displaced D. melanogaster, for reasons as yet unknown. 5. In the laboratory, a number of experiments at the intraspecific and interspecific levels show differences in fitness-associated traits, such as viability at different stages of the life cycle, oviposition sites, and pupation sites. The results are difficult to interpret, often being dependent upon strain, temperature, or level of competition. Studies over a series of temperatures assessing fitness parameters for many strains of both species are needed before extrapolation to the natural environment is possible. The same problem occurs when population-cage competition experiments betweeen the two species are considered, although some of these experiments have shown that competition itself is controlled by natural selection. 6. The differences between the two species are, in general, quantitative rather than qualitative, so that, with the exception of alcohol, both species use rather similar environmental resources. The potential for rapid increases in the spring suggests that both species are more r strategists than K strategists. In the wild, while some niches, such as alcohol-associated resources, can be defined, it is imperative to define the resources used in nature in order to achieve a more complete comparative evolutionary biology of the two species. The value of the two species in linking behavior, ecology, and genetics is only just now being realized after over half a century of studying them exclusively in various laboratory containers.",32f6e54727da002c8487406b2f6451d037afe676,True,0.940267026424408
https://doi.org/10.1038/s43705-023-00331-8,Exploring the competitive dynamic enzyme allocation scheme through enzyme cost minimization,"Enzyme allocation (or synthesis) is a crucial microbial trait that mediates soil biogeochemical cycles and their responses to climate change. However, few microbial ecological models address this trait, particularly concerning multiple enzyme functional groups that regulate complex biogeochemical processes. Here, we aim to fill this gap by developing a COmpetitive Dynamic Enzyme ALlocation (CODEAL) scheme for six enzyme groups that act as indicators of inorganic nitrogen (N) transformations in the Microbial-ENzyme Decomposition (MEND) model. This allocation scheme employs time-variant allocation coefficients for each enzyme group, fostering mutual competition among the multiple groups. We show that the principle of enzyme cost minimization is achieved by using the substrate’s saturation level as the factor for enzyme allocation, resulting in an enzyme-efficient pathway with minimal enzyme cost per unit metabolic flux. It suggests that the relative substrate availability affects the trade-off between enzyme production and metabolic flux. Our research has the potential to give insights into the nuanced dynamics of the N cycle and inspire the evolving landscape of enzyme-mediated biogeochemical processes in microbial ecological modeling, which is gaining increasing attention.",36b82a6cb9432c6a09c727a4ff606d3e16673c37,True,0.9327369332313538
